BBL,ITZ_GEOID,land_use2011,x_coord,y_coord,land_use2016,land_use2019
3019560004,BK179,09,992128,188989,9,09
3019560005,BK179,09,992110,188994,9,09
3019560006,BK179,09,992094,189005,9,09
3019560007,BK179,09,992079,189019,9,09
3019560008,BK179,09,992062,189032,9,09
3019560009,BK179,09,992044,189035,9,09
3019560010,BK179,09,992032,189053,9,09
3019560011,BK179,09,992015,189059,9,09
3019560012,BK179,09,991985,189066,9,09
3019560014,BK179,09,991990,189130,9,09
3019560018,BK179,09,992039,189138,9,09
3019560019,BK179,09,992059,189137,9,09
3019560020,BK179,09,992079,189140,9,09
3019560021,BK179,09,992115,189175,9,09
3019560022,BK179,09,992118,189154,9,09
3019560023,BK179,09,992121,189135,9,09
3019560024,BK179,09,992124,189116,9,09
3019560025,BK179,09,992107,189093,9,09
3019560026,BK179,09,992119,189075,9,09
3019560027,BK179,09,992130,189057,9,09
3019560028,BK179,09,992139,189037,9,09
3019560029,BK179,09,992157,189016,9,09
3019750001,BK199,09,993074,188478,9,09
3019750002,BK199,09,993057,188482,9,09
3019750003,BK199,09,993040,188486,9,09
3019750004,BK199,09,993014,188491,9,09
3019980024,BK227,09,996918,187912,9,09
3019980037,BK227,09,997011,187857,9,09
3020050003,BK179,09,991863,188236,9,09
3020050004,BK179,09,991860,188257,9,09
3020050005,BK179,09,991862,188276,9,09
3020050006,BK179,09,991853,188290,9,09
3020050007,BK179,09,991852,188311,9,09
3020050008,BK179,09,991849,188327,9,09
3020050009,BK179,09,991848,188339,9,09
3020050010,BK179,09,991843,188370,9,09
3020050012,BK179,09,991837,188407,9,09
3020050013,BK179,09,991834,188432,9,09
3020050014,BK179,09,991830,188456,9,09
3020050015,BK179,09,991826,188480,9,09
3020050071,BK179,09,991925,188497,9,09
3020050072,BK179,09,991928,188479,9,09
3020050073,BK179,09,991931,188459,9,09
3020050074,BK179,09,991934,188439,9,09
3020050075,BK179,09,991937,188420,9,09
3020050079,BK179,09,991947,188358,9,09
3020050082,BK179,09,991956,188300,9,09
3020080013,BK179,11,992717,188312,9,09
3020150034,BK227,09,995573,187592,9,09
3020250001,BK211,09,989971,193329,9,09
3020250150,BK211,09,990361,193299,9,09
3020450008,BK187,09,992129,192103,9,09
3020450085,BK187,09,992213,192068,9,09
3020800001,BK31,09,989284,191137,9,09
3020800005,BK31,09,989318,191184,9,09
3020800013,BK31,09,989322,191117,9,09
3020840026,BK31,09,989339,190979,9,09
3021090001,BK33,09,990557,189597,9,09
3021090005,BK33,09,990545,189673,9,09
3021090006,BK33,09,990559,189653,9,09
3021090007,BK33,09,990573,189639,9,09
3021090008,BK33,09,990589,189625,9,09
3021090009,BK33,09,990609,189622,9,09
3021090010,BK33,09,990628,189618,9,09
3021090011,BK33,09,990649,189616,9,09
3021090012,BK33,09,990677,189612,9,09
3021130056,BK35,09,990987,189554,9,09
3021340036,BK547,09,992621,197739,9,09
3021420005,BK529,09,996016,197263,9,09
3021450017,BK547,09,993623,197493,9,09
3021450026,BK547,09,993605,197374,9,09
3021450027,BK547,09,993587,197378,9,09
3021450028,BK547,09,993568,197381,9,09
3021450029,BK547,09,993549,197384,9,09
3021450030,BK547,09,993531,197386,9,09
3021460001,BK547,09,993803,197425,9,09
3021470002,BK547,09,994266,197326,9,09
3021510001,BK529,09,995882,197040,9,09
3021510018,BK529,09,996099,197051,9,09
3021560021,BK547,09,993613,197205,9,09
3021560022,BK547,09,993610,197183,9,09
3021570019,BK547,09,994035,197180,9,09
3021570020,BK547,09,994078,197196,9,09
3021570021,BK547,09,994075,197174,9,09
3021570022,BK547,09,994071,197153,9,09
3021630001,BK545,09,993202,196650,9,09
3021670001,BK545,09,993391,196080,9,09
3021770029,BK535,09,994989,196702,9,09
3021780020,BK535,09,994925,196994,9,09
3022010028,BK529,09,996593,196735,9,09
3022350024,BK531,09,996610,194556,9,09
3022430001,BK509,09,998604,195822,9,09
3022720013,BK507,09,999210,194642,9,09
3022870001,BK557,11,995426,202761,11,09
3023010001,BK557,09,994648,202719,9,09
3023010050,BK557,11,994973,202535,11,09
3023010060,BK557,11,995125,202420,9,09
3023010070,BK557,11,995245,202323,9,09
3023230031,BK501,09,997531,199550,9,09
3023320030,BK555,09,994211,201739,9,09
3023660004,BK553,09,995251,199777,9,09
3023700001,BK513,09,996897,199242,9,09
3024070030,BK523,09,995519,198863,9,09
3024070032,BK523,09,995475,198885,9,09
3024100013,BK513,09,996733,198353,9,09
3024220025,BK513,09,996567,198044,9,09
3024300009,BK551,09,994365,198913,9,09
3024350001,BK527,09,996249,197954,9,09
3024350011,BK527,09,996472,197851,9,09
3024480001,BK527,09,996135,197712,9,09
3024480013,BK527,09,996359,197614,9,09
3024510011,BK527,09,997452,197160,9,09
3024510012,BK527,09,997474,197149,9,09
3024610002,BK527,09,996053,197521,9,09
3024610013,BK527,09,996250,197404,9,09
3024720075,BK563,09,995068,207394,9,09
3024860001,BK563,09,995607,207326,9,09
3025560041,BK565,09,994804,205139,9,09
3025650014,BK565,09,995921,204789,9,09
3025900025,BK561,11,995344,203629,11,09
3025900100,BK561,11,995579,203516,11,09
3026700001,BK517,09,997220,202213,9,09
3026870001,BK591,09,999951,203214,9,09
3026960001,BK515,09,997930,201675,9,09
3027260014,BK499,09,999434,201628,9,09
3027300001,BK591,09,1000366,202276,9,09
3028110001,BK449,09,1001684,202955,9,09
3029080001,BK449,09,1001648,200087,9,09
3029120001,BK481,09,1000790,199706,9,09
3030220020,BK511,09,998295,197697,9,09
3030430013,BK505,11,999690,197399,9,09
3030430014,BK505,11,999715,197402,9,09
3030460016,BK485,09,1001259,197545,9,09
3030680001,BK511,09,998876,196578,9,09
3030820003,BK485,09,1001099,196416,9,09
3031290050,BK489,09,1001043,194953,9,09
3031430017,BK425,09,1002704,195260,9,09
3031430020,BK425,09,1002727,195227,9,09
3031430021,BK425,09,1002742,195209,9,09
3031430022,BK425,09,1002763,195194,9,09
3031430023,BK425,09,1002784,195178,9,09
3031430024,BK425,09,1002804,195163,9,09
3031430050,BK425,09,1002784,195064,9,09
3031470001,BK425,09,1002845,194913,9,09
3031470021,BK425,09,1002874,195115,9,09
3031470022,BK425,09,1002935,195069,9,09
3031470029,BK425,09,1002996,195024,9,09
3031470030,BK425,09,1003017,195007,9,09
3031950001,BK391,09,1003171,193317,9,09
3032030001,BK429,09,1005360,195469,9,09
3032430050,BK421,09,1004988,193365,9,09
3032930033,BK395,11,1005405,191125,9,09
3032930034,BK395,11,1005416,191122,9,09
3032930035,BK395,11,1005433,191110,9,09
3032930036,BK395,11,1005448,191098,9,09
3032930037,BK395,11,1005465,191088,9,09
3032930038,BK395,11,1005487,191085,9,09
3032930039,BK395,11,1005502,191073,9,09
3032930040,BK395,11,1005517,191062,9,09
3032930041,BK395,11,1005533,191050,9,09
3032930042,BK395,11,1005550,191038,9,09
3032990001,BK431,09,1007014,193853,9,09
3033160018,BK433,09,1007105,193317,9,09
3033160019,BK433,09,1007118,193335,9,09
3033160020,BK433,09,1007134,193356,9,09
3033160021,BK433,09,1007188,193350,9,09
3033160022,BK433,09,1007165,193399,9,09
3033160023,BK433,09,1007212,193406,9,09
3033160025,BK433,09,1007210,193458,9,09
3033160027,BK433,09,1007237,193515,9,09
3033160030,BK433,09,1007278,193485,9,09
3033160031,BK433,09,1007298,193470,9,09
3033160032,BK433,09,1007326,193430,9,09
3033160037,BK433,09,1007275,193379,9,09
3033160040,BK433,09,1007246,193339,9,09
3033160042,BK433,09,1007216,193299,9,09
3033160043,BK433,09,1007201,193280,9,09
3033160044,BK433,09,1007186,193260,9,09
3033240040,BK417,09,1006914,192536,9,09
3033310035,BK399,09,1006290,191194,9,09
3033650111,BK435,09,1008439,192817,9,09
3033700023,BK435,11,1008365,192403,9,09
3033700024,BK435,11,1008375,192417,9,09
3033700025,BK435,11,1008385,192431,9,09
3033700026,BK435,11,1008396,192444,9,09
3033730001,BK397,10,1006930,189804,9,09
3033730002,BK397,10,1006913,189817,9,09
3034050001,BK437,09,1009434,191565,9,09
3034320041,BK403,11,1008993,188721,9,09
3034330014,BK403,11,1009191,189159,9,09
3034380024,BK403,11,1009070,188561,9,09
3034480010,BK409,09,1010735,190360,9,09
3034480011,BK409,09,1010773,190410,9,09
3034570003,BK403,11,1009996,188346,9,09
3034610001,BK405,09,1009840,187630,9,09
3034610003,BK405,09,1009816,187648,9,09
3034610004,BK405,09,1009800,187660,9,09
3034610005,BK405,09,1009784,187672,9,09
3034610006,BK405,09,1009760,187690,9,09
3034610008,BK405,09,1009718,187722,9,09
3034610012,BK405,09,1009772,187760,9,09
3034610013,BK405,09,1009787,187781,9,09
3034610014,BK405,09,1009802,187801,9,09
3034610015,BK405,09,1009818,187822,9,09
3034610018,BK405,11,1009863,187883,9,09
3034610019,BK405,11,1009877,187903,9,09
3034610020,BK405,11,1009892,187923,9,09
3034610050,BK405,09,1009937,187811,9,09
3034610051,BK405,09,1009925,187795,9,09
3034610052,BK405,09,1009913,187779,9,09
3034610053,BK405,09,1009901,187762,9,09
3034610054,BK405,09,1009888,187746,9,09
3034610055,BK405,09,1009876,187729,9,09
3034610056,BK405,09,1009864,187713,9,09
3034610057,BK405,09,1009852,187696,9,09
3034620051,BK403,09,1010418,188434,9,09
3034660001,BK405,09,1010041,187459,9,09
3034660003,BK405,09,1010022,187484,9,09
3034660004,BK405,09,1010004,187503,9,09
3034660005,BK405,09,1009990,187518,9,09
3034660006,BK405,09,1009974,187534,9,09
3034660007,BK405,09,1009953,187550,9,09
3034660008,BK405,09,1009930,187562,9,09
3034660009,BK405,09,1009911,187577,9,09
3034660011,BK405,09,1009959,187616,9,09
3034660013,BK405,09,1010001,187625,9,09
3034660015,BK405,09,1010020,187659,9,09
3034660016,BK405,09,1010037,187683,9,09
3034660059,BK405,09,1010055,187522,9,09
3034660060,BK405,09,1010063,187489,9,09
3034670017,BK405,09,1010512,188211,9,09
3034680022,BK405,11,1010333,187641,9,09
3034750001,BK407,09,1011718,188333,9,09
3034750063,BK407,09,1011220,190140,9,09
3034890029,BK906,09,1009746,184017,9,09
3034940004,BK902,11,1007497,183160,9,09
3035080034,BK900,09,1005551,182165,9,09
3035080036,BK900,09,1005589,182170,9,09
3035080041,BK900,09,1005647,182133,9,09
3035100006,BK900,09,1006115,181903,9,09
3035100007,BK900,09,1006110,181927,9,09
3035130095,BK900,09,1006811,182910,9,09
3035180001,BK902,09,1008206,182246,9,09
3035390048,BK902,09,1008154,181697,9,09
3035390051,BK902,09,1008166,181637,9,09
3035440125,BK912,09,1009893,182168,9,09
3035440150,BK912,09,1010033,182368,9,09
3035490041,BK892,09,1006411,180914,9,09
3035580001,BK924,09,1008711,181389,9,09
3035610150,BK912,09,1009476,181620,9,09
3035700001,BK898,09,1008293,180726,9,09
3035930001,BK918,09,1010461,180564,9,09
3036370001,BK922,09,1010374,178102,9,09
3036370032,BK922,09,1010369,178411,9,09
3036370059,BK920,09,1010482,178042,9,09
3036510001,BK1146,11,1013604,186871,9,09
3036620013,BK1146,09,1013342,186532,9,09
3036790015,BK908,11,1010909,184959,9,09
3036940001,BK908,09,1010583,184192,9,09
3036940016,BK908,11,1010511,184434,9,09
3036990036,BK1144,11,1011834,184386,9,09
3036990037,BK1144,11,1011810,184381,9,09
3036990038,BK1144,11,1011784,184376,9,09
3037090100,BK908,09,1010650,183853,9,09
3037380030,BK1144,09,1013411,183774,9,09
3037380039,BK1144,09,1013353,183739,9,09
3037390001,BK1144,09,1013560,183766,9,09
3037390005,BK1144,09,1013521,183963,9,09
3037390018,BK1144,09,1013616,184007,9,09
3037390029,BK1144,09,1013654,183810,9,09
3037430018,BK908,09,1010306,182967,9,09
3037430019,BK908,09,1010374,182852,9,09
3037430035,BK908,09,1010412,182681,9,09
3037430036,BK908,09,1010375,182673,9,09
3037440001,BK908,09,1010603,182743,9,09
3037550020,BK1156,11,1013378,183579,9,09
3037670032,BK1134,09,1012263,182656,9,09
3037880031,BK1156,  ,1013343,182511,9,09
3037880032,BK1156,  ,1013362,182515,9,09
3037880033,BK1156,11,1013383,182519,9,09
3037890035,BK1156,11,1013653,182470,9,09
3037900004,BK1158,09,1013865,182235,9,09
3037930001,BK1158,09,1014647,182551,9,09
3038020001,BK1130,09,1012686,181459,9,09
3038050023,BK1126,11,1013359,181920,9,09
3038050024,BK1126,11,1013352,181953,9,09
3038090027,BK1126,11,1014503,182186,9,09
3038090038,BK1126,11,1014549,181952,9,09
3038140120,BK918,11,1011481,180972,9,09
3038160001,BK1132,09,1012057,180730,9,09
3038280001,BK918,09,1010860,180065,9,09
3038680002,BK922,09,1011379,178481,9,09
3038820055,BK1098,09,1012913,177709,9,09
3038890001,BK1180,09,1015922,188906,9,09
3038900354,BK1142.01,09,1013847,188398,9,09
3038920001,BK1180,09,1016958,189691,9,09
3039760075,BK1192,11,1017972,186039,9,09
3040100001,BK1152,01,1014830,183996,1,09
3040280001,BK1160,09,1015437,183817,9,09
3040900006,BK1124,09,1015829,181784,9,09
3040950001,BK1180,09,1017760,190162,9,09
3040950020,BK1180,09,1017509,190671,9,09
3040950030,BK1180,09,1017517,190872,9,09
3040950040,BK1180,09,1017816,190998,9,09
3040950050,BK1180,09,1017937,190836,9,09
3040960001,BK1180,09,1019171,191426,9,09
3040970001,BK1180,09,1019824,191309,9,09
3040980001,BK1180,09,1020247,191378,9,09
3041060038,BK1182.01,04,1019365,190437,4,09
3041260051,BK1176.01,09,1018304,188219,9,09
3041550001,BK1196,09,1018895,186802,9,09
3041580005,BK1190,09,1019177,187115,9,09
3042040026,BK1188,09,1021665,186413,9,09
3042560001,BK1200,09,1021627,185019,9,09
3042570043,BK1200,09,1021832,184896,9,09
3042580001,BK1200,09,1022057,184936,9,09
3042920161,BK1210,09,1019846,183563,9,09
3043070009,BK1122,09,1016051,181514,9,09
3043140016,BK1120,09,1017437,181979,9,09
3043140054,BK1120,09,1017335,181916,9,09
3043490001,BK1104,09,1015602,179370,9,09
3044510001,BK1070,09,1019906,179101,9,09
3044520170,BK1070,11,1018413,177619,9,09
3044760022,BK1116,09,1018492,181617,9,09
3045800002,BK1220,09,1022062,179095,9,09
3045860001,BK1070,11,1021336,179342,11,09
3045870012,BK702.03,09,1023637,162756,9,09
3045960036,BK882,09,1004515,180931,9,09
3046690022,BK886,09,1006596,178715,9,09
3046690023,BK886,09,1006583,178730,9,09
3047210027,BK860,09,1003556,175670,9,09
3047330001,BK850,09,1003279,175230,9,09
3047770017,BK946,09,1005569,173700,9,09
3048080031,BK876,09,1002054,180135,9,09
3048280037,BK804,09,998815,178204,9,09
3049210012,BK852,09,1000085,174746,9,09
3049220001,BK852,09,1001405,175002,9,09
3049870001,BK782,09,1001420,171745,9,09
3049950026,BK788,09,998943,171763,9,09
3050490032,BK802,09,996966,178498,9,09
3050510001,BK177,09,992986,176372,9,09
3050970039,BK512,09,994385,175276,9,09
3051090020,BK794,09,996203,175496,9,09
3051100067,BK794,09,996989,175429,9,09
3051370028,BK792,11,997470,174311,11,09
3051560001,BK520,09,993706,172550,9,09
3052620006,BK1502,09,990172,177632,9,09
3052620016,BK1502,09,990310,177732,9,09
3052660018,BK1502,09,990398,177321,9,09
3052660027,BK1502,09,990518,177379,9,09
3052730007,BK1502,09,990480,176971,9,09
3052740053,BK500,09,990801,176223,9,09
3052860042,BK504,09,991465,176418,9,09
3053220001,BK504,09,991597,176104,9,09
3053670025,BK228,09,989746,171792,9,09
3054080001,BK478,09,990597,169760,9,09
3054940008,BK468,09,988597,166456,9,09
3054950067,BK468,09,989449,166053,9,09
3054950800,BK448,09,991826,165488,9,09
3055080035,BK246,09,990360,164450,9,09
3055820075,BK110,09,985694,174614,9,09
3055910075,BK112,09,985793,173519,9,09
3055960001,BK112,09,985735,173326,9,09
3056150080,BK222,09,985759,172238,9,09
3056270071,BK222,11,985912,171483,11,09
3056590044,BK116,09,984058,171343,9,09
3057560001,BK128.01,09,980824,169195,9,09
3057570001,BK210,09,981252,168859,9,09
3058060001,BK18,09,976566,172602,9,09
3058080020,BK72,09,978298,172359,9,09
3058160042,BK22,09,977622,172436,9,09
3058170023,BK72,09,978157,172148,9,09
3058250051,BK22,09,977162,172116,9,09
3058260051,BK70,09,977718,171618,9,09
3058300024,BK120,09,980504,169779,9,09
3058440001,BK126,09,979028,170678,9,09
3060000019,BK142,09,978298,166258,9,09
3060200001,BK142,09,977977,165858,9,09
3060370101,BK142,09,977707,165184,9,09
3060510001,BK160,05,976799,165283,9,09
3061400001,BK34,09,974123,172084,9,09
3061410011,BK162,09,976752,163839,9,09
3061410043,BK164,09,976722,163023,9,09
3061530060,BK162,09,975875,162708,9,09
3061690050,BK262,09,984663,164838,9,09
3062530085,BK430,09,987674,160600,9,09
3062650005,BK270,05,987249,160039,9,09
3062960001,BK278,09,984392,161336,9,09
3063150001,BK278,09,984223,161137,9,09
3063250001,BK180,09,982587,161797,9,09
3064070047,BK282,09,983594,158703,9,09
3064180001,BK154,09,978850,161532,9,09
3064180050,BK154,09,978116,159951,9,09
3064620100,BK176,09,981167,158764,9,09
3064900024,BK292,09,983560,156225,9,09
3065140082,BK462.02,06,990995,167104,9,09
3065370001,BK448,09,991438,164438,9,09
3065370002,BK448,09,991339,164715,9,09
3065380001,BK448,09,991773,164695,9,09
3065380069,BK448,09,991624,164408,9,09
3065480012,BK446,09,990526,163968,9,09
3065940001,BK430,09,988057,160851,9,09
3066100042,BK438,09,992503,161358,9,09
3066110035,BK438,09,992693,161414,9,09
3066120033,BK438,09,992952,161593,9,09
3066320017,BK424,09,991686,160822,9,09
3066420043,BK420,09,994623,160807,9,09
3066980046,BK530,09,994729,167993,9,09
3066980047,BK530,09,994698,167989,9,09
3067260087,BK532,09,995520,165795,9,09
3067370004,BK538,09,995907,165189,9,09
3068200023,BK556,09,995946,159387,9,09
3068210024,BK558,09,996334,159472,9,09
3068210049,BK558,09,996141,159417,9,09
3068210152,BK558,09,996372,159316,9,09
3068710001,BK300,09,988335,155872,9,09
3069360052,BK314,09,987093,153439,9,09
3069360075,BK314,09,986912,153341,9,09
3069360080,BK314,09,986853,153454,9,09
3069430002,BK304,09,985788,154536,9,09
3069430163,BK314,09,985492,153826,9,09
3069440083,BK314,09,986138,153642,9,09
3069440165,BK314,09,985588,152288,9,09
3069550065,BK336,09,982953,151115,9,09
3069650100,BK330,09,985384,150286,9,09
3069910001,BK348,09,987244,150574,9,09
3069910006,BK348,09,987294,150758,9,09
3069910100,BK348,09,987405,150588,9,09
3069920058,BK348,09,987541,150474,9,09
3070140001,BK326,03,986435,149769,9,09
3070170036,BK326,09,987484,149385,9,09
3070440025,BK336,11,983276,148025,9,09
3070440028,BK336,11,983231,148037,9,09
3070540001,BK342,09,986283,148949,9,09
3070650100,BK352,09,987054,147054,9,09
3070670100,BK340,09,985286,147571,9,09
3070710027,BK352,11,987369,148002,11,09
3070710028,BK352,11,987378,147973,11,09
3070710030,BK352,10,987416,147925,10,09
3070710032,BK352,10,987383,147921,10,09
3070710034,BK352,10,987352,147916,10,09
3070710076,BK352,10,987304,147930,10,09
3070710142,BK352,11,987567,147967,11,09
3070710226,BK352,11,987283,147784,11,09
3070710231,BK352,11,987388,147808,11,09
3070730101,BK352,09,988492,148371,9,09
3070740190,BK352,  ,989173,148474,9,09
3070740382,BK352,09,989416,148250,9,09
3070910001,BK416,09,994589,158832,9,09
3071040017,BK414.01,09,991997,158077,9,09
3071050082,BK396,01,992807,157332,1,09
3071050085,BK396,01,992814,157282,1,09
3071130001,BK402,09,988599,155929,9,09
3071230002,BK398,09,991371,156678,9,09
3071460001,BK398,09,991315,155906,9,09
3071510050,BK388,09,992184,155933,9,09
3071920200,BK374.02,07,991470,153631,10,09
3072080012,BK308,09,989979,153919,9,09
3072150020,BK374.02,09,992562,153168,9,09
3072500030,BK354,09,992318,151539,9,09
3072540075,BK354,09,992473,151547,9,09
3072610150,BK366,09,994051,151700,9,09
3072680003,BK350,09,990250,149164,9,09
3072680190,BK350,09,990682,148995,9,09
3072680244,BK350,09,990018,149049,9,09
3072740042,BK356.02,09,992575,149511,9,09
3072810210,BK356.02,09,992323,149491,9,09
3073090042,BK566,09,1000467,158975,9,09
3073460029,BK582,09,996067,156777,9,09
3073570071,BK576,09,999043,157146,9,09
3073680015,BK570,09,1001925,158014,9,09
3074220501,BK594.01,09,999341,155023,9,09
3074560025,BK606,09,996112,152811,9,09
3075480077,BK766,09,996264,169185,9,09
3076290063,BK748,11,999113,166197,9,09
3076700075,BK746,09,1000566,165154,9,09
3076900104,BK642,09,999547,163189,9,09
3077280035,BK726,09,1002634,170462,9,09
3077520041,BK722,09,1003786,169720,9,09
3077640001,BK734,09,1001179,168318,9,09
3078120008,BK736,09,1001862,166428,9,09
3078120010,BK736,09,1001887,166536,9,09
3078120044,BK736,09,1001791,166591,9,09
3078120048,BK736,09,1001749,166481,9,09
3078180001,BK746,09,1001600,165234,9,09
3078380011,BK692,09,1006634,167114,9,09
3078940020,BK672,09,1004426,164486,9,09
3079170001,BK946,09,1006301,174168,9,09
3079180194,BK960,09,1006548,174065,9,09
3079600048,BK954,09,1007169,172803,9,09
3079690304,BK944.01,09,1004543,170812,9,09
3079780250,BK944.02,09,1006512,171268,9,09
3080380001,BK994,09,1010556,170904,9,09
3080410001,BK994,09,1010973,171353,9,09
3081090001,BK930,09,1008036,175895,9,09
3081580040,BK982,09,1013915,177263,9,09
3081580150,BK982,09,1014398,176548,9,09
3081600002,BK964,09,1009960,173306,9,09
3081880030,BK974,09,1012184,174873,9,09
3082220030,BK990,09,1012042,172791,9,09
3082400059,BK990,09,1012610,171795,9,09
3083120001,BK1028,09,1013158,167798,9,09
3083290200,BK1034,09,1016929,171232,9,09
3083290235,BK1034,09,1015638,170612,9,09
3083290425,BK1034,09,1017921,172610,9,09
3083310075,BK1028,09,1015651,169133,9,09
3083380001,BK696.01,11,1009172,167745,11,09
3084010002,BK686,09,1007350,163010,9,09
3084020005,BK686,09,1007547,163181,9,09
3084370039,BK706,09,1010101,163905,9,09
3084701110,BK698,09,1008402,162510,9,09
3084960001,BK666,09,1002388,160034,9,09
3085020020,BK658,09,1002951,161643,9,09
3085900600,BK666,09,1006632,156639,9,09
3085900700,BK666,09,1009487,151355,9,09
3086020023,BK702.01,09,1009691,159951,9,09
3086020060,BK702.01,09,1009279,160107,9,09
3086160050,BK702.01,09,1010997,162144,9,09
3086160052,BK702.01,09,1010967,162177,9,09
3086160054,BK702.01,09,1010923,162222,9,09
3086160058,BK702.01,09,1010879,162267,9,09
3086160062,BK702.01,09,1010817,162325,9,09
3086160120,BK702.01,09,1010199,163014,9,09
3086160121,BK702.01,09,1010214,162992,9,09
3086160122,BK702.01,09,1010227,162970,9,09
3086160123,BK702.01,09,1010240,162946,9,09
3086160147,BK702.01,09,1010506,162614,9,09
3086310028,BK706,09,1009487,164232,9,09
3086570001,BK352,09,992150,148770,9,09
3086810001,BK500,09,993054,148748,9,09
3086840086,BK360.01,09,993862,148831,9,09
3086940001,BK352,09,989688,148741,9,09
3086940014,BK352,09,989757,148862,9,09
3086940018,BK352,09,989847,148855,9,09
3086940030,BK352,09,989817,148753,9,09
3086940033,BK352,09,989758,148754,9,09
3086950061,BK352,09,989707,148573,9,09
3086950064,BK352,09,989799,148629,9,09
3086950085,BK352,09,989735,148304,9,09
3086950433,BK352,11,989615,148586,9,09
3086960035,BK352,09,990024,148714,9,09
3086960047,BK352,09,990041,148849,9,09
3086960050,BK352,09,990108,148841,9,09
3086960053,BK352,09,990072,148769,9,09
3086960075,BK352,09,990092,148237,9,09
3086960140,BK352,09,989979,148551,9,09
3086960145,BK352,09,990032,148421,9,09
3086960166,BK352,09,989992,148207,9,09
3086960211,BK352,09,990143,148767,9,09
3086960212,BK352,09,990223,148532,9,09
3086970004,BK352,09,990437,148535,9,09
3086980001,BK352,09,991086,148530,9,09
3087000250,BK610.02,09,992307,147676,9,09
3087200085,BK610.02,09,995784,149840,9,09
3087250001,BK610.02,09,996263,148667,9,09
3087600485,BK616,09,1000058,149358,9,09
3087610009,BK608,05,995429,152120,9,09
3087640004,BK608,09,996185,152255,9,09
3087700013,BK606,09,997581,152539,9,09
3087710001,BK608,09,997476,152180,9,09
3088130050,BK608,09,1000528,151857,9,09
3088150014,BK622,09,1000849,151824,9,09
3088150050,BK622,09,1001783,151819,9,09
3088150065,BK622,09,1001922,151842,9,09
3088340024,BK626,09,1003255,155867,9,09
3088340175,BK626,09,1003260,155201,9,09
3088370007,BK628,09,1003392,154177,9,09
3088370025,BK628,09,1003551,153761,9,09
3088390020,BK628,09,1003417,153181,9,09
3088400090,BK628,09,1003662,153222,9,09
3088451674,BK628,09,1006003,152725,9,09
3088451690,BK628,09,1005904,152745,9,09
3088561696,BK628,09,1005387,152782,9,09
3088762762,BK628,09,1004503,153447,9,09
3088762800,BK628,09,1004464,153546,9,09
3088830068,BK628,09,1004059,153961,9,09
3088830070,BK628,09,1004039,153947,9,09
3088850450,BK628,09,1003671,154201,9,09
3088910618,BK628,09,1003682,154672,9,09
3088910620,BK628,09,1003639,154681,9,09
3088960051,BK628,09,1003625,155162,9,09
3089070836,BK628,09,1005597,153455,9,09
3089230933,BK628,09,1005085,154630,9,09
3089390836,BK628,09,1004554,155737,9,09
3089460024,BK628,09,1003709,155810,9,09
3089460550,BK628,09,1003597,155712,9,09
2022640013,BX25,09,1006335,233188,9,09
2022680001,BX41,09,1007225,234205,9,09
2022800032,BX25,09,1005755,233199,9,09
2022810055,BX25,09,1005832,233408,9,09
2022850051,BX39,09,1006705,234158,9,09
2022870026,BX41,09,1006668,234890,9,09
2022980062,BX23,09,1005032,233657,9,09
2023020012,BX39,09,1005456,234669,9,09
2023030014,BX39,09,1005502,234940,9,09
2023030055,BX39,09,1005541,234804,9,09
2023230112,BX51,10,1003576,235363,10,09
2023240005,BX51,09,1005745,236511,9,09
2023460018,BX63,09,1004091,237136,9,09
2023530067,BX63,09,1004350,238932,9,09
2023590003,BX71,09,1008315,237015,9,09
2023640025,BX71,09,1008625,238418,9,09
2023770013,BX69,09,1007763,238204,9,09
2023810001,BX141,11,1008105,239167,9,09
2023810047,BX141,09,1008488,239039,9,09
2023830008,BX141,09,1008279,239668,9,09
2023830011,BX141,09,1008316,239657,9,09
2023830061,BX141,09,1008785,239369,9,09
2023840061,BX141,09,1008921,239700,9,09
2024060029,BX141,01,1007767,239251,9,09
2024090098,BX143,09,1007854,240061,9,09
2024110012,BX67,09,1006076,237653,9,09
2024110101,BX67,09,1006127,237915,9,09
2024130075,BX67,09,1006835,238202,9,09
2024200172,BX173,09,1006854,239450,9,09
2024340042,BX175,09,1008017,241778,9,09
2024380010,BX175,09,1007846,242146,9,09
2024470046,BX183.02,09,1007182,241454,9,09
2024670001,BX63,09,1004867,239259,9,09
2024910001,BX63,09,1004233,240588,9,09
2024930001,BX63,09,1004605,241522,9,09
2024940001,BX63,09,1005036,242280,9,09
2024950001,BX63,09,1005335,242929,9,09
2025110001,BX189,09,1003503,241755,9,09
2025130009,BX193,09,1004405,243373,9,09
2025130010,BX193,09,1004509,243461,9,09
2025130029,BX193,09,1004501,243349,9,09
2025130031,BX193,09,1004475,243303,9,09
2025130032,BX193,09,1004463,243281,9,09
2025130084,BX193,09,1004412,243387,9,09
2025170100,BX211,09,1005459,244705,9,09
2025200019,BX211,09,1005558,245510,9,09
2025220115,BX211,09,1005362,246036,9,09
2025220117,BX211,09,1005338,245993,9,09
2025230001,BX189,09,1003202,241772,9,09
2025290001,BX201,09,1004467,245167,9,09
2025290065,BX201,09,1004605,244922,9,09
2025310035,BX201,09,1004873,245462,9,09
2025320001,BX201,09,1004485,245513,9,09
2025330107,BX201,09,1004617,246127,9,09
2025330111,BX201,09,1004555,245999,9,09
