,2010_distance_from_park,2014_distance_from_park,2018_distance_from_park,d_2010_2014_distance_from_park,d_2014_2018_distance_from_park,d_2010_2018_distance_from_park
BK374.01,941.0838979102986,941.0838979102997,940.8659332494994,1.1368683772161603e-12,-0.21796466080024857,-0.2179646607991117
QN270,2151.9780027231577,2151.9780027231577,2151.978002723159,0.0,1.3642420526593924e-12,1.3642420526593924e-12
BK474,1916.4924944895538,1858.7987620181189,1839.5675178609724,-57.69373247143494,-19.23124415714642,-76.92497662858136
BK119,723.1854068008101,723.1854068008095,723.1854068008106,-6.821210263296962e-13,1.1368683772161603e-12,4.547473508864641e-13
BK289,494.20682592911885,494.20682592911857,494.2068259291182,-2.8421709430404007e-13,-3.410605131648481e-13,-6.252776074688882e-13
BK836,831.3768468712195,831.3768468712187,831.3768468712173,-7.958078640513122e-13,-1.4779288903810084e-12,-2.2737367544323206e-12
QN183,720.9279773715298,720.9279773715307,720.9279773715308,9.094947017729282e-13,1.1368683772161603e-13,1.0231815394945443e-12
BK421,582.1582406682743,582.1582406682738,582.1582406682744,-4.547473508864641e-13,5.684341886080801e-13,1.1368683772161603e-13
BK746,709.4701321867285,709.1679304391891,709.067196523342,-0.3022017475393568,-0.10073391584717228,-0.4029356633865291
BK440,1247.9198666152151,1247.9198666152158,1247.9198666152158,6.821210263296962e-13,0.0,6.821210263296962e-13
BK814,1997.3198406099052,1997.3175362632642,1997.3167681477169,-0.002304346641039956,-0.0007681155473164836,-0.0030724621883564396
BK431,773.3726622351882,773.3726622351891,773.3726622351895,9.094947017729282e-13,4.547473508864641e-13,1.3642420526593924e-12
BK307,888.5071458664778,835.4917300645633,817.8199247972584,-53.015415801914514,-17.671805267304876,-70.68722106921939
BX312,1989.395102369695,1989.3951023696955,1989.3951023696957,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
BK662,2098.472536308777,2098.4725363087755,2098.4725363087737,-1.3642420526593924e-12,-1.8189894035458565e-12,-3.183231456205249e-12
QN249,1311.5103287319694,1311.510328731969,1311.510328731969,-4.547473508864641e-13,0.0,-4.547473508864641e-13
QN251,582.2242961145845,582.2242961145838,582.2242961145838,-6.821210263296962e-13,0.0,-6.821210263296962e-13
BK724,1082.9383046231624,880.9428401861966,813.6110187072082,-201.9954644369658,-67.33182147898833,-269.3272859159541
BX316,2561.818603214893,2561.8186032148947,2561.818603214895,1.8189894035458565e-12,4.547473508864641e-13,2.2737367544323206e-12
QN282,1097.1596201442587,1097.1596201442592,1097.159620144259,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
BK253,554.20833903178,554.2083390317796,554.2083390317791,-4.547473508864641e-13,-4.547473508864641e-13,-9.094947017729282e-13
BK152,702.3882454997146,702.3882454997139,702.3882454997137,-6.821210263296962e-13,-2.2737367544323206e-13,-9.094947017729282e-13
BK868,1958.39678857451,1958.396788574511,1958.396788574512,9.094947017729282e-13,9.094947017729282e-13,1.8189894035458565e-12
BK122,939.136550839843,939.1365508398412,939.1365508398414,-1.8189894035458565e-12,2.2737367544323206e-13,-1.5916157281026244e-12
BK700,1260.7266979837048,1260.7266979837038,1260.7266979837045,-9.094947017729282e-13,6.821210263296962e-13,-2.2737367544323206e-13
BK1026,1256.2930347940667,1256.2930347940674,1256.293034794065,6.821210263296962e-13,-2.2737367544323206e-12,-1.5916157281026244e-12
BK1020,1159.8501676959006,1159.8501676959,1159.850167695901,-6.821210263296962e-13,1.1368683772161603e-12,4.547473508864641e-13
BK758,1821.5788919283355,1819.5573911927142,1818.8835576141737,-2.0215007356212027,-0.6738335785405525,-2.695334314161755
BK834,1151.3817731785655,1150.6283522765418,1150.3772119758667,-0.7534209020236631,-0.2511403006751607,-1.0045612026988238
BK1146,843.0533661862628,752.3722398070314,722.14519768062,-90.68112637923139,-30.227042126411447,-120.90816850564283
BX84,986.8004348354283,984.4413719278276,983.6550176252928,-2.3590629076006735,-0.7863543025348463,-3.14541721013552
BK274,1361.9437683359438,1361.9437683359452,1361.9437683359454,1.3642420526593924e-12,2.2737367544323206e-13,1.5916157281026244e-12
BX345,2003.876598686749,2003.8765986867481,2003.876598686746,-9.094947017729282e-13,-2.0463630789890885e-12,-2.9558577807620168e-12
QN98,2318.908246984613,2318.908246984612,2318.9082469846135,-9.094947017729282e-13,1.3642420526593924e-12,4.547473508864641e-13
BK900,496.7303312291129,496.7175828844068,496.3628439416301,-0.01274834470609676,-0.3547389427766916,-0.36748728748278836
QN274,1674.0719327944091,1674.0719327944066,1674.0719327944073,-2.5011104298755527e-12,6.821210263296962e-13,-1.8189894035458565e-12
BK592,1591.5462992951466,1591.5462992951452,1591.5462992951452,-1.3642420526593924e-12,0.0,-1.3642420526593924e-12
BK230,1356.4885084049097,1356.4885084049101,1356.4885084049095,4.547473508864641e-13,-6.821210263296962e-13,-2.2737367544323206e-13
BK501,1042.8384131971816,1042.8384131971823,1042.8384131971836,6.821210263296962e-13,1.3642420526593924e-12,2.0463630789890885e-12
QN633.02,1839.0834643992375,1839.0834643992375,1839.083464399236,0.0,-1.5916157281026244e-12,-1.5916157281026244e-12
BK116,1081.712467992265,1081.7124679922656,1081.712467992265,6.821210263296962e-13,-6.821210263296962e-13,0.0
QN113,1033.7827541594022,1033.7827541594015,1033.7827541594015,-6.821210263296962e-13,0.0,-6.821210263296962e-13
BK1122,722.8803138819706,720.3234914863912,719.4712173545313,-2.5568223955793883,-0.8522741318598719,-3.40909652743926
BK636,1031.9284803878847,1031.9284803878836,1031.928480387884,-1.1368683772161603e-12,4.547473508864641e-13,-6.821210263296962e-13
BK84,432.3191462047121,432.319146204712,432.31914620471224,-1.1368683772161603e-13,2.2737367544323206e-13,1.1368683772161603e-13
BK427,888.6857600234841,888.6857600234841,888.6857600234848,0.0,6.821210263296962e-13,6.821210263296962e-13
BX151,616.8279677489554,616.8279677489551,618.466208039627,-3.410605131648481e-13,1.638240290671888,1.638240290671547
QN606,2705.3681386972376,2705.3681386972394,2705.3681386972353,1.8189894035458565e-12,-4.092726157978177e-12,-2.2737367544323206e-12
BK424,1005.6557872382047,1005.6557872382065,1005.6557872382066,1.8189894035458565e-12,1.1368683772161603e-13,1.9326762412674725e-12
QN112,933.2667367962354,933.266736796235,933.2667367962354,-3.410605131648481e-13,3.410605131648481e-13,0.0
BK946,822.9171759946871,826.1328691393902,827.2047668542918,3.2156931447030956,1.0718977149016382,4.287590859604734
QN603,654.1342395243875,654.1342395243882,654.1342395243882,7.958078640513122e-13,0.0,7.958078640513122e-13
QN147,1018.896423162739,1018.8964231627377,1018.8964231627367,-1.2505552149377763e-12,-1.0231815394945443e-12,-2.2737367544323206e-12
BK584,1113.3586927034405,1113.3586927034398,1113.3586927034407,-6.821210263296962e-13,9.094947017729282e-13,2.2737367544323206e-13
QN71,1288.6997930569669,1338.953647854288,1322.2023629218495,50.25385479732108,-16.751284932438466,33.50256986488262
BK804,1232.6284090044765,1232.6284090044762,1232.6284090044765,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
BK240,1868.707774358703,1869.9236025353853,2129.113646391023,1.2158281766821801,259.19004385563767,260.40587203231985
BK80,716.8156017309958,716.8156017309958,716.8156017309955,0.0,-3.410605131648481e-13,-3.410605131648481e-13
QN623,1072.1243411078226,1072.1243411078226,1072.1243411078228,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BX436,2202.5590496515465,1562.0198799818013,1348.5068234252203,-640.5391696697452,-213.51305655658098,-854.0522262263262
QN459,1411.5714302485178,1411.5714302485185,1411.5714302485198,6.821210263296962e-13,1.3642420526593924e-12,2.0463630789890885e-12
BK242,1116.6488624814099,1116.6488624814094,1559.6818126616124,-4.547473508864641e-13,443.032950180203,443.03295018020253
QN589,847.5189311832579,847.5189311832582,847.5189311832579,3.410605131648481e-13,-3.410605131648481e-13,0.0
BX200,1075.1437761016641,1075.1437761016637,1075.134387531485,-4.547473508864641e-13,-0.00938857017877126,-0.009388570179226008
BK988,995.6678548572052,995.6678548572047,995.6678548572047,-4.547473508864641e-13,0.0,-4.547473508864641e-13
BK1022,984.674327254971,984.6743272549713,984.6743272549714,3.410605131648481e-13,1.1368683772161603e-13,4.547473508864641e-13
QN551,1228.2312825057475,1228.2312825057465,1228.2312825057475,-9.094947017729282e-13,9.094947017729282e-13,0.0
BX248,2373.1037986119136,2373.1037986119118,2373.103798611914,-1.8189894035458565e-12,2.2737367544323206e-12,4.547473508864641e-13
BK174,2599.4879899906364,2599.4879899906355,2599.4879899906346,-9.094947017729282e-13,-9.094947017729282e-13,-1.8189894035458565e-12
BK412,1088.7138050645335,1088.7138050645333,1088.7138050645333,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
BX254,689.8166719769895,689.81667197699,689.8166719769898,5.684341886080801e-13,-2.2737367544323206e-13,3.410605131648481e-13
BK238,2451.89880524686,2451.898805246859,2410.8024971020545,-9.094947017729282e-13,-41.096308144804425,-41.096308144805334
QN450,1145.1527055364443,1145.1527055364447,1145.1527055364445,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
QN115,929.8096901918116,929.8096901918121,929.8096901918118,5.684341886080801e-13,-3.410605131648481e-13,2.2737367544323206e-13
QN124,1980.038961232558,1980.03896123256,1980.038961232558,2.0463630789890885e-12,-2.0463630789890885e-12,0.0
BK964,564.4342317751377,564.4342317751368,564.4342317751374,-9.094947017729282e-13,5.684341886080801e-13,-3.410605131648481e-13
BK296,2246.039570348335,2039.5589882049971,1970.7321274905512,-206.48058214333787,-68.82686071444596,-275.3074428577838
BK233,1930.7928819484928,1396.2689996226204,1218.0943721806607,-534.5238823258724,-178.17462744195973,-712.6985097678321
BK51,435.05806605516983,435.05806605516955,435.0580660551694,-2.8421709430404007e-13,-1.7053025658242404e-13,-4.547473508864641e-13
QN596,4037.809642218274,4037.809642218274,4037.8096422182666,0.0,-7.275957614183426e-12,-7.275957614183426e-12
BK556,658.0428853721272,658.0428853721268,658.0428853721268,-4.547473508864641e-13,0.0,-4.547473508864641e-13
BK858,1265.6442145035928,1254.5159566136624,1250.8065373170189,-11.12825788993041,-3.7094192966435457,-14.837677186573956
QN159,1116.681830886648,1116.6818308866475,1116.6818308866473,-4.547473508864641e-13,-2.2737367544323206e-13,-6.821210263296962e-13
BK411,940.4509369758656,829.5298180738977,792.5561117732423,-110.92111890196793,-36.97370630065541,-147.89482520262334
BK1186,1412.7545370723356,1412.7545370723362,1412.7545370723349,6.821210263296962e-13,-1.3642420526593924e-12,-6.821210263296962e-13
BK441,1455.367298596456,1455.3672985964563,1455.3672985964565,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
QN1467,1984.3260815596022,1984.3260815596043,1984.326081559602,2.0463630789890885e-12,-2.2737367544323206e-12,-2.2737367544323206e-13
BK333,1341.4386294832918,1310.389381986797,1323.9126004222478,-31.0492474964949,13.523218435450872,-17.526029061044028
QN536.01,2436.017177899686,2436.017177899688,2436.017177899687,1.8189894035458565e-12,-9.094947017729282e-13,9.094947017729282e-13
BX218,600.9323408322085,600.9323408322081,600.9323408322078,-4.547473508864641e-13,-2.2737367544323206e-13,-6.821210263296962e-13
BX244,515.86723449867,515.86723449867,515.8672344986696,0.0,-3.410605131648481e-13,-3.410605131648481e-13
QN1265,3118.57813156408,3118.578131564081,3118.5781315640825,9.094947017729282e-13,1.3642420526593924e-12,2.2737367544323206e-12
QN411,1082.0231224627735,1082.0231224627744,1082.0231224627746,9.094947017729282e-13,2.2737367544323206e-13,1.1368683772161603e-12
BK1098,1118.6342158795385,1118.6342158795394,1118.634215879539,9.094947017729282e-13,-4.547473508864641e-13,4.547473508864641e-13
BK802,748.3801184337907,748.3801184337916,748.3801184337917,9.094947017729282e-13,1.1368683772161603e-13,1.0231815394945443e-12
QN1205,1675.059428335052,1675.0594283350526,1675.059428335052,6.821210263296962e-13,-6.821210263296962e-13,0.0
BK1176.02,1568.4807439431304,1391.9108000033768,1261.287336567077,-176.56994393975356,-130.62346343629974,-307.1934073760533
QN1451.01,3271.559679179993,3271.559679179992,3271.559679179991,-9.094947017729282e-13,-1.3642420526593924e-12,-2.2737367544323206e-12
BK784,1591.337517748323,1591.3375177483229,1591.3375177483233,-2.2737367544323206e-13,4.547473508864641e-13,2.2737367544323206e-13
BK566,469.9825236045431,469.982523604543,486.91520448878435,-5.684341886080802e-14,16.932680884241336,16.93268088424128
BK396,900.9253367865288,900.9253367865299,769.8115872946049,1.1368683772161603e-12,-131.11374949192498,-131.11374949192384
QN415,732.6887921177449,732.6887921177445,732.6887921177445,-4.547473508864641e-13,0.0,-4.547473508864641e-13
BK1126,738.1199416323964,663.4500429461064,606.8717458918566,-74.66989868629003,-56.57829705424979,-131.2481957405398
QN186,1860.3851083466443,1860.385108346644,1860.3851083466448,-2.2737367544323206e-13,6.821210263296962e-13,4.547473508864641e-13
BK866,1885.6566612837591,1885.656661283759,1885.656661283758,-2.2737367544323206e-13,-9.094947017729282e-13,-1.1368683772161603e-12
MN228,776.5201495398354,709.0435783681606,663.5501711664302,-67.47657117167478,-45.493407201730406,-112.96997837340518
BK390,1900.3995264292585,1900.3995264292596,1899.110884897055,1.1368683772161603e-12,-1.288641532204565,-1.2886415322034281
BK626,1036.9162580150894,1036.916258015089,1036.9162580150878,-4.547473508864641e-13,-1.1368683772161603e-12,-1.5916157281026244e-12
BK161,717.1771703131005,717.1771703130997,717.1771703131004,-7.958078640513122e-13,6.821210263296962e-13,-1.1368683772161603e-13
QN549,1228.1443260208184,1228.1443260208177,1228.1443260208148,-6.821210263296962e-13,-2.9558577807620168e-12,-3.637978807091713e-12
BK870,1955.4653309380644,1955.465330938063,1955.4653309380635,-1.3642420526593924e-12,4.547473508864641e-13,-9.094947017729282e-13
BX350,1583.3791982692483,1583.3791982692483,1583.379198269249,0.0,6.821210263296962e-13,6.821210263296962e-13
BK676,1908.1270635916856,1908.1270635916856,1908.1270635916862,0.0,6.821210263296962e-13,6.821210263296962e-13
QN413,550.5474146904088,550.5474146904082,550.5474146904077,-5.684341886080801e-13,-5.684341886080801e-13,-1.1368683772161603e-12
QN1189,2749.565395535984,2749.5653955359826,2749.565395535984,-1.3642420526593924e-12,1.3642420526593924e-12,0.0
QN547,1676.8666479866024,1676.8666479866033,1676.8666479866044,9.094947017729282e-13,1.1368683772161603e-12,2.0463630789890885e-12
BK578,1340.7255443465133,1340.7255443465137,1340.7255443465135,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
BK890,1059.2609601236009,1059.2609601236013,1059.2609601236015,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
QN155,677.8620478179913,677.8620478179913,677.8620478179919,0.0,5.684341886080801e-13,5.684341886080801e-13
QN1181,2749.5901842254266,2749.590184225427,2749.5901842254284,4.547473508864641e-13,1.3642420526593924e-12,1.8189894035458565e-12
QN121,1036.9819097570614,1036.9819097570617,1036.9819097570614,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
BX238,608.1630323348344,608.1630323348344,608.1630323348346,0.0,2.2737367544323206e-13,2.2737367544323206e-13
QN145,1432.6616373199147,1432.6616373199145,1432.6616373199142,-2.2737367544323206e-13,-2.2737367544323206e-13,-4.547473508864641e-13
BK7,859.6495518276561,859.649551827656,859.6495518276557,-1.1368683772161603e-13,-2.2737367544323206e-13,-3.410605131648481e-13
QN616.02,3249.5468757143767,3249.5468757143785,3249.5468757143826,1.8189894035458565e-12,4.092726157978177e-12,5.9117155615240335e-12
BK464,1045.3780517260768,922.6835578860812,881.7853932727494,-122.69449383999563,-40.8981646133318,-163.59265845332743
QN126.01,1429.774396195207,1429.7743961952065,1429.7743961952062,-4.547473508864641e-13,-2.2737367544323206e-13,-6.821210263296962e-13
BK888,1235.6695690276704,1235.6695690276704,1235.669569027671,0.0,6.821210263296962e-13,6.821210263296962e-13
QN560,2056.028719890962,2056.028719890961,2056.02871989096,-9.094947017729282e-13,-9.094947017729282e-13,-1.8189894035458565e-12
MN208,488.3289051859356,487.69579268444943,477.0183163024837,-0.6331125014861527,-10.677476381965732,-11.310588883451885
QN489,821.7741703113223,821.7741703113215,821.7741703113217,-7.958078640513122e-13,1.1368683772161603e-13,-6.821210263296962e-13
BK551,496.11077113091653,496.11077113091636,496.1107711309168,-1.7053025658242404e-13,4.547473508864641e-13,2.8421709430404007e-13
BK234,2294.3777242745455,2294.377724274544,2170.634665964169,-1.3642420526593924e-12,-123.74305831037509,-123.74305831037645
QN118,1529.3874107838212,1529.3874107838194,1529.3874107838192,-1.8189894035458565e-12,-2.2737367544323206e-13,-2.0463630789890885e-12
QN353,512.7028419913399,512.7028419913402,512.7028419913402,2.2737367544323206e-13,0.0,2.2737367544323206e-13
BK315,837.4079976314291,837.4079976314292,818.1296716837131,1.1368683772161603e-13,-19.278325947716098,-19.278325947715985
BK638,1175.9124036458427,1175.9124036458409,1236.3073650522579,-1.8189894035458565e-12,60.394961406416996,60.39496140641518
MN67,405.2449003286081,405.2449003286082,405.2449003286087,1.1368683772161603e-13,5.115907697472721e-13,6.252776074688882e-13
